County,Election District,Election Precinct,Cong,Legs,Candidate Name,Party,Office Name,Office District,Winner,Election Night Votes
16,13,46,6,19,Ashwani Jain,DEM,County Council At Large,,,24
16,13,46,6,19,Will Jawando,DEM,County Council At Large,,Y,82
16,13,46,6,19,David V. Lipscomb,DEM,County Council At Large,,,6
16,13,46,6,19,Melissa McKenna,DEM,County Council At Large,,,23
16,13,46,6,19,Danielle Meitiv,DEM,County Council At Large,,,44
16,13,46,6,19,Hans Riemer,DEM,County Council At Large,,Y,119
16,13,46,6,19,Michele Riley,DEM,County Council At Large,,,9
16,13,46,6,19,Graciela Rivera-Oven,DEM,County Council At Large,,,17
16,13,46,6,19,Darwin Romero,DEM,County Council At Large,,,10
16,13,46,6,19,Mohammad Siddique,DEM,County Council At Large,,,18
16,13,46,6,19,Jarrett Smith,DEM,County Council At Large,,,4
16,13,46,6,19,Steve Solomon,DEM,County Council At Large,,,12
16,13,46,6,19,Chris Wilhelm,DEM,County Council At Large,,,71
16,13,46,6,19,Sidney A. Katz,DEM,County Council         ,3,Y,115
16,13,46,6,19,Ben Shnider,DEM,County Council         ,3,,145
16,13,46,6,19,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,188
16,13,46,6,19,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,218
16,13,46,6,19,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,206
16,13,46,6,19,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,208
16,13,46,6,19,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,175
16,13,46,6,19,David W. Lease,DEM,Judge of the Circuit Court,6,Y,172
16,13,46,6,19,Marylin Pierre,DEM,Judge of the Circuit Court,6,,105
16,13,46,6,19,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,194
16,13,46,6,19,John McCarthy,DEM,State's Attorney       ,,Y,235
16,13,46,6,19,Alan S. Bowser,DEM,Clerk Circuit Court,,,72
16,13,46,6,19,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,159
16,13,46,6,19,Joseph M. Griffin,DEM,Register of Wills      ,,Y,234
16,13,46,6,19,Darren Mark Popkin,DEM,Sheriff                ,,Y,226
16,13,46,6,19,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,114
16,13,46,6,19,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,122
16,13,46,6,19,Martine Laney,DEM,DEM Cent Comm Female At Large,,,68
16,13,46,6,19,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,121
16,13,46,6,19,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,107
16,13,46,6,19,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,100
16,13,46,6,19,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,59
16,13,46,6,19,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,49
16,13,46,6,19,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,68
16,13,46,6,19,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,105
16,13,46,6,19,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,53
16,13,46,6,19,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,38
16,13,46,6,19,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,65
16,13,46,6,19,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,66
16,13,46,6,19,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,70
16,13,46,6,19,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,75
16,13,46,6,19,Deirdre Gallagher,DEM,DEM Cent Comm Female,19,,56
16,13,46,6,19,Samantha Jones,DEM,DEM Cent Comm Female,19,Y,75
16,13,46,6,19,Linda L. Mahoney,DEM,DEM Cent Comm Female,19,,67
16,13,46,6,19,Steven Cenname,DEM,DEM Cent Comm Male,19,,62
16,13,46,6,19,Harold N. Diamond,DEM,DEM Cent Comm Male,19,Y,55
16,13,46,6,19,Christopher Steven Jennison,DEM,DEM Cent Comm Male,19,,62
16,13,47,8,20,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,139
16,13,47,8,20,Ralph Jaffe,DEM,Governor / Lt. Governor,,,4
16,13,47,8,20,Ben Jealous,DEM,Governor / Lt. Governor,,Y,270
16,13,47,8,20,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,3
16,13,47,8,20,Valerie Ervin,DEM,Governor / Lt. Governor,,,4
16,13,47,8,20,Rich Madaleno,DEM,Governor / Lt. Governor,,,39
16,13,47,8,20,Alec Ross,DEM,Governor / Lt. Governor,,,22
16,13,47,8,20,Jim Shea,DEM,Governor / Lt. Governor,,,10
16,13,47,8,20,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,34
16,13,47,8,20,Peter Franchot,DEM,Comptroller            ,,Y,406
16,13,47,8,20,Brian E. Frosh,DEM,Attorney General       ,,Y,403
16,13,47,8,20,Ben Cardin,DEM,U.S. Senator           ,,Y,371
16,13,47,8,20,Erik Jetmir,DEM,U.S. Senator           ,,,10
16,13,47,8,20,Chelsea Manning,DEM,U.S. Senator           ,,,47
16,13,47,8,20,Marcia H. Morgan,DEM,U.S. Senator           ,,,8
16,13,47,8,20,Jerome Jerry Segal,DEM,U.S. Senator           ,,,34
16,13,47,8,20,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,8
16,13,47,8,20,Debbie Rica Wilson,DEM,U.S. Senator           ,,,29
16,13,47,8,20,Lih Young,DEM,U.S. Senator           ,,,6
16,13,47,8,20,Utam Paul,DEM,Representative in Congress,8,,9
16,13,47,8,20,Jamie Raskin,DEM,Representative in Congress,8,Y,473
16,13,47,8,20,Summer Spring,DEM,Representative in Congress,8,,28
16,13,47,8,20,Will Smith,DEM,State Senator          ,20,Y,425
16,13,47,8,20,Fatmata Barrie,DEM,House of Delegates     ,20,,147
16,13,47,8,20,Lorig Charkoudian,DEM,House of Delegates     ,20,Y,206
16,13,47,8,20,Malik Lendzondzo,DEM,House of Delegates     ,20,,51
16,13,47,8,20,David Moon,DEM,House of Delegates     ,20,Y,318
16,13,47,8,20,Darian Unger,DEM,House of Delegates     ,20,,115
16,13,47,8,20,Jheanelle Wilkins,DEM,House of Delegates     ,20,Y,316
16,13,47,8,20,George Zokle,DEM,House of Delegates     ,20,,51
16,13,47,8,20,Roger Berliner,DEM,County Executive       ,,,45
16,13,47,8,20,David Blair,DEM,County Executive       ,,,121
16,13,47,8,20,Marc Elrich,DEM,County Executive       ,,Y,213
16,13,47,8,20,Bill Frick,DEM,County Executive       ,,,12
16,13,47,8,20,Rose Krasnow,DEM,County Executive       ,,,65
16,13,47,8,20,George L. Leventhal,DEM,County Executive       ,,,43
16,13,47,8,20,Gabe Albornoz,DEM,County Council At Large,,Y,104
16,13,47,8,20,Rosemary O. Arkoian,DEM,County Council At Large,,,24
16,13,47,8,20,Marilyn Balcombe,DEM,County Council At Large,,,56
16,13,47,8,20,Charles Barkley,DEM,County Council At Large,,,20
16,13,47,8,20,Shruti Bhatnagar,DEM,County Council At Large,,,59
16,13,47,8,20,Cherri L. Branson,DEM,County Council At Large,,,44
16,13,47,8,20,Brandy H. M. Brooks,DEM,County Council At Large,,,180
16,13,47,8,20,Craig Carozza-Caviness,DEM,County Council At Large,,,9
16,13,47,8,20,Ron Colbert,DEM,County Council At Large,,,5
16,13,47,8,20,Bill Conway,DEM,County Council At Large,,,29
16,13,47,8,20,Hoan Dang,DEM,County Council At Large,,,50
16,13,47,8,20,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,6
16,13,47,8,20,Lorna Phillips Forde,DEM,County Council At Large,,,28
16,13,47,8,20,Jill Ortman Fouse,DEM,County Council At Large,,,39
16,13,47,8,20,Loretta Jean Garcia,DEM,County Council At Large,,,45
16,13,47,8,20,Paul S. Geller,DEM,County Council At Large,,,11
16,13,47,8,20,Evan Glass,DEM,County Council At Large,,Y,122
16,13,47,8,20,Richard Gottfried,DEM,County Council At Large,,,7
16,13,47,8,20,Neil H. Greenberger,DEM,County Council At Large,,,10
16,13,47,8,20,Seth Grimes,DEM,County Council At Large,,,29
16,13,47,8,20,Ashwani Jain,DEM,County Council At Large,,,63
16,13,47,8,20,Will Jawando,DEM,County Council At Large,,Y,221
16,13,47,8,20,David V. Lipscomb,DEM,County Council At Large,,,7
16,13,47,8,20,Melissa McKenna,DEM,County Council At Large,,,19
16,13,47,8,20,Danielle Meitiv,DEM,County Council At Large,,,114
16,13,47,8,20,Hans Riemer,DEM,County Council At Large,,Y,141
16,13,47,8,20,Michele Riley,DEM,County Council At Large,,,21
16,13,47,8,20,Graciela Rivera-Oven,DEM,County Council At Large,,,22
16,13,47,8,20,Darwin Romero,DEM,County Council At Large,,,6
16,13,47,8,20,Mohammad Siddique,DEM,County Council At Large,,,40
16,13,47,8,20,Jarrett Smith,DEM,County Council At Large,,,16
16,13,47,8,20,Steve Solomon,DEM,County Council At Large,,,6
16,13,47,8,20,Chris Wilhelm,DEM,County Council At Large,,,126
16,13,47,8,20,Kevin Harris,DEM,County Council         ,5,,103
16,13,47,8,20,Tom Hucker,DEM,County Council         ,5,Y,243
16,13,47,8,20,Kenge Malikidogo-Fludd,DEM,County Council         ,5,,79
16,13,47,8,20,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,147
16,13,47,8,20,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,247
16,13,47,8,20,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,231
16,13,47,8,20,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,225
16,13,47,8,20,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,155
16,13,47,8,20,David W. Lease,DEM,Judge of the Circuit Court,6,Y,128
16,13,47,8,20,Marylin Pierre,DEM,Judge of the Circuit Court,6,,254
16,13,47,8,20,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,216
16,13,47,8,20,John McCarthy,DEM,State's Attorney       ,,Y,353
16,13,47,8,20,Alan S. Bowser,DEM,Clerk Circuit Court,,,140
16,13,47,8,20,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,251
16,13,47,8,20,Joseph M. Griffin,DEM,Register of Wills      ,,Y,356
16,13,47,8,20,Darren Mark Popkin,DEM,Sheriff                ,,Y,347
16,13,47,8,20,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,187
16,13,47,8,20,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,127
16,13,47,8,20,Martine Laney,DEM,DEM Cent Comm Female At Large,,,100
16,13,47,8,20,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,156
16,13,47,8,20,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,211
16,13,47,8,20,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,152
16,13,47,8,20,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,96
16,13,47,8,20,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,76
16,13,47,8,20,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,88
16,13,47,8,20,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,178
16,13,47,8,20,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,98
16,13,47,8,20,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,48
16,13,47,8,20,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,78
16,13,47,8,20,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,91
16,13,47,8,20,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,82
16,13,47,8,20,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,118
16,13,47,8,20,Pamela Francine Luckett,DEM,DEM Cent Comm Female,20,Y,344
16,13,47,8,20,George Neighbors,DEM,DEM Cent Comm Male,20,Y,334
16,13,49,8,19,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,47
16,13,49,8,19,Ralph Jaffe,DEM,Governor / Lt. Governor,,,3
16,13,49,8,19,Ben Jealous,DEM,Governor / Lt. Governor,,Y,63
16,13,49,8,19,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,4
16,13,49,8,19,Valerie Ervin,DEM,Governor / Lt. Governor,,,4
16,13,49,8,19,Rich Madaleno,DEM,Governor / Lt. Governor,,,13
16,13,49,8,19,Alec Ross,DEM,Governor / Lt. Governor,,,5
16,13,49,8,19,Jim Shea,DEM,Governor / Lt. Governor,,,3
16,13,49,8,19,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,6
16,13,49,8,19,Peter Franchot,DEM,Comptroller            ,,Y,129
16,13,49,8,19,Brian E. Frosh,DEM,Attorney General       ,,Y,127
16,13,49,8,19,Ben Cardin,DEM,U.S. Senator           ,,Y,107
16,13,49,8,19,Erik Jetmir,DEM,U.S. Senator           ,,,3
16,13,49,8,19,Chelsea Manning,DEM,U.S. Senator           ,,,13
16,13,49,8,19,Marcia H. Morgan,DEM,U.S. Senator           ,,,10
16,13,49,8,19,Jerome Jerry Segal,DEM,U.S. Senator           ,,,4
16,13,49,8,19,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,2
16,13,49,8,19,Debbie Rica Wilson,DEM,U.S. Senator           ,,,8
16,13,49,8,19,Lih Young,DEM,U.S. Senator           ,,,4
16,13,49,8,19,Utam Paul,DEM,Representative in Congress,8,,12
16,13,49,8,19,Jamie Raskin,DEM,Representative in Congress,8,Y,122
16,13,49,8,19,Summer Spring,DEM,Representative in Congress,8,,13
16,13,49,8,19,Ben Kramer,DEM,State Senator          ,19,Y,134
16,13,49,8,19,Brian Crider,DEM,House of Delegates     ,19,,23
16,13,49,8,19,Charlotte Crutchfield,DEM,House of Delegates     ,19,Y,83
16,13,49,8,19,Bonnie Cullison,DEM,House of Delegates     ,19,Y,50
16,13,49,8,19,Marlin Jenkins,DEM,House of Delegates     ,19,,64
16,13,49,8,19,Maricé Ivette Morales,DEM,House of Delegates     ,19,,48
16,13,49,8,19,Vaughn Stewart,DEM,House of Delegates     ,19,Y,37
16,13,49,8,19,Carl Ward,DEM,House of Delegates     ,19,,22
16,13,49,8,19,"Jade Wiles, Jr.",DEM,House of Delegates     ,19,,14
16,13,49,8,19,Roger Berliner,DEM,County Executive       ,,,11
16,13,49,8,19,David Blair,DEM,County Executive       ,,,60
16,13,49,8,19,Marc Elrich,DEM,County Executive       ,,Y,43
16,13,49,8,19,Bill Frick,DEM,County Executive       ,,,2
16,13,49,8,19,Rose Krasnow,DEM,County Executive       ,,,17
16,13,49,8,19,George L. Leventhal,DEM,County Executive       ,,,19
16,13,49,8,19,Gabe Albornoz,DEM,County Council At Large,,Y,31
16,13,49,8,19,Rosemary O. Arkoian,DEM,County Council At Large,,,18
16,13,49,8,19,Marilyn Balcombe,DEM,County Council At Large,,,18
16,13,49,8,19,Charles Barkley,DEM,County Council At Large,,,15
16,13,49,8,19,Shruti Bhatnagar,DEM,County Council At Large,,,8
16,13,49,8,19,Cherri L. Branson,DEM,County Council At Large,,,23
16,13,49,8,19,Brandy H. M. Brooks,DEM,County Council At Large,,,32
16,13,49,8,19,Craig Carozza-Caviness,DEM,County Council At Large,,,2
16,13,49,8,19,Ron Colbert,DEM,County Council At Large,,,6
16,13,49,8,19,Bill Conway,DEM,County Council At Large,,,17
16,13,49,8,19,Hoan Dang,DEM,County Council At Large,,,29
16,13,49,8,19,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,6
16,13,49,8,19,Lorna Phillips Forde,DEM,County Council At Large,,,11
16,13,49,8,19,Jill Ortman Fouse,DEM,County Council At Large,,,5
16,13,49,8,19,Loretta Jean Garcia,DEM,County Council At Large,,,25
16,13,49,8,19,Paul S. Geller,DEM,County Council At Large,,,6
16,13,49,8,19,Evan Glass,DEM,County Council At Large,,Y,23
16,13,49,8,19,Richard Gottfried,DEM,County Council At Large,,,5
16,13,49,8,19,Neil H. Greenberger,DEM,County Council At Large,,,11
16,13,49,8,19,Seth Grimes,DEM,County Council At Large,,,7
16,13,49,8,19,Ashwani Jain,DEM,County Council At Large,,,23
16,13,49,8,19,Will Jawando,DEM,County Council At Large,,Y,71
16,13,49,8,19,David V. Lipscomb,DEM,County Council At Large,,,4
16,13,49,8,19,Melissa McKenna,DEM,County Council At Large,,,12
16,13,49,8,19,Danielle Meitiv,DEM,County Council At Large,,,11
16,13,49,8,19,Hans Riemer,DEM,County Council At Large,,Y,39
16,13,49,8,19,Michele Riley,DEM,County Council At Large,,,12
16,13,49,8,19,Graciela Rivera-Oven,DEM,County Council At Large,,,11
16,13,49,8,19,Darwin Romero,DEM,County Council At Large,,,4
16,13,49,8,19,Mohammad Siddique,DEM,County Council At Large,,,5
16,13,49,8,19,Jarrett Smith,DEM,County Council At Large,,,4
16,13,49,8,19,Steve Solomon,DEM,County Council At Large,,,8
16,13,49,8,19,Chris Wilhelm,DEM,County Council At Large,,,26
16,13,49,8,19,Jay Graney,DEM,County Council         ,4,,13
16,13,49,8,19,Nancy Navarro,DEM,County Council         ,4,Y,117
16,13,49,8,19,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,67
16,13,49,8,19,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,79
16,13,49,8,19,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,71
16,13,49,8,19,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,75
16,13,49,8,19,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,62
16,13,49,8,19,David W. Lease,DEM,Judge of the Circuit Court,6,Y,52
16,13,49,8,19,Marylin Pierre,DEM,Judge of the Circuit Court,6,,68
16,13,49,8,19,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,73
16,13,49,8,19,John McCarthy,DEM,State's Attorney       ,,Y,118
16,13,49,8,19,Alan S. Bowser,DEM,Clerk Circuit Court,,,43
16,13,49,8,19,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,78
16,13,49,8,19,Joseph M. Griffin,DEM,Register of Wills      ,,Y,115
16,13,49,8,19,Darren Mark Popkin,DEM,Sheriff                ,,Y,113
16,13,49,8,19,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,65
16,13,49,8,19,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,75
16,13,49,8,19,Martine Laney,DEM,DEM Cent Comm Female At Large,,,40
16,13,49,8,19,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,56
16,13,49,8,19,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,61
16,13,49,8,19,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,55
16,13,49,8,19,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,37
16,13,49,8,19,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,28
16,13,49,8,19,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,30
16,13,49,8,19,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,44
16,13,49,8,19,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,32
16,13,49,8,19,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,34
16,13,49,8,19,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,45
16,13,49,8,19,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,25
16,13,49,8,19,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,36
16,13,49,8,19,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,42
16,13,49,8,19,Deirdre Gallagher,DEM,DEM Cent Comm Female,19,,21
16,13,49,8,19,Samantha Jones,DEM,DEM Cent Comm Female,19,Y,63
16,13,49,8,19,Linda L. Mahoney,DEM,DEM Cent Comm Female,19,,22
16,13,49,8,19,Steven Cenname,DEM,DEM Cent Comm Male,19,,33
16,13,49,8,19,Harold N. Diamond,DEM,DEM Cent Comm Male,19,Y,36
16,13,49,8,19,Christopher Steven Jennison,DEM,DEM Cent Comm Male,19,,35
16,13,50,8,20,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,160
16,13,50,8,20,Ralph Jaffe,DEM,Governor / Lt. Governor,,,3
16,13,50,8,20,Ben Jealous,DEM,Governor / Lt. Governor,,Y,178
16,13,50,8,20,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,1
16,13,50,8,20,Valerie Ervin,DEM,Governor / Lt. Governor,,,13
16,13,50,8,20,Rich Madaleno,DEM,Governor / Lt. Governor,,,86
16,13,50,8,20,Alec Ross,DEM,Governor / Lt. Governor,,,11
16,13,50,8,20,Jim Shea,DEM,Governor / Lt. Governor,,,6
16,13,50,8,20,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,33
16,13,50,8,20,Peter Franchot,DEM,Comptroller            ,,Y,393
16,13,50,8,20,Brian E. Frosh,DEM,Attorney General       ,,Y,410
16,13,50,8,20,Ben Cardin,DEM,U.S. Senator           ,,Y,417
16,13,50,8,20,Erik Jetmir,DEM,U.S. Senator           ,,,6
16,13,50,8,20,Chelsea Manning,DEM,U.S. Senator           ,,,23
16,13,50,8,20,Marcia H. Morgan,DEM,U.S. Senator           ,,,7
16,13,50,8,20,Jerome Jerry Segal,DEM,U.S. Senator           ,,,24
16,13,50,8,20,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,4
16,13,50,8,20,Debbie Rica Wilson,DEM,U.S. Senator           ,,,5
16,13,50,8,20,Lih Young,DEM,U.S. Senator           ,,,1
16,13,50,8,20,Utam Paul,DEM,Representative in Congress,8,,5
16,13,50,8,20,Jamie Raskin,DEM,Representative in Congress,8,Y,480
16,13,50,8,20,Summer Spring,DEM,Representative in Congress,8,,14
16,13,50,8,20,Will Smith,DEM,State Senator          ,20,Y,428
16,13,50,8,20,Fatmata Barrie,DEM,House of Delegates     ,20,,53
16,13,50,8,20,Lorig Charkoudian,DEM,House of Delegates     ,20,Y,255
16,13,50,8,20,Malik Lendzondzo,DEM,House of Delegates     ,20,,10
16,13,50,8,20,David Moon,DEM,House of Delegates     ,20,Y,359
16,13,50,8,20,Darian Unger,DEM,House of Delegates     ,20,,292
16,13,50,8,20,Jheanelle Wilkins,DEM,House of Delegates     ,20,Y,283
16,13,50,8,20,George Zokle,DEM,House of Delegates     ,20,,25
16,13,50,8,20,Roger Berliner,DEM,County Executive       ,,,52
16,13,50,8,20,David Blair,DEM,County Executive       ,,,95
16,13,50,8,20,Marc Elrich,DEM,County Executive       ,,Y,228
16,13,50,8,20,Bill Frick,DEM,County Executive       ,,,8
16,13,50,8,20,Rose Krasnow,DEM,County Executive       ,,,49
16,13,50,8,20,George L. Leventhal,DEM,County Executive       ,,,68
16,13,50,8,20,Gabe Albornoz,DEM,County Council At Large,,Y,105
16,13,50,8,20,Rosemary O. Arkoian,DEM,County Council At Large,,,9
16,13,50,8,20,Marilyn Balcombe,DEM,County Council At Large,,,54
16,13,50,8,20,Charles Barkley,DEM,County Council At Large,,,13
16,13,50,8,20,Shruti Bhatnagar,DEM,County Council At Large,,,55
16,13,50,8,20,Cherri L. Branson,DEM,County Council At Large,,,25
16,13,50,8,20,Brandy H. M. Brooks,DEM,County Council At Large,,,100
16,13,50,8,20,Craig Carozza-Caviness,DEM,County Council At Large,,,2
16,13,50,8,20,Ron Colbert,DEM,County Council At Large,,,4
16,13,50,8,20,Bill Conway,DEM,County Council At Large,,,32
16,13,50,8,20,Hoan Dang,DEM,County Council At Large,,,45
16,13,50,8,20,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,2
16,13,50,8,20,Lorna Phillips Forde,DEM,County Council At Large,,,17
16,13,50,8,20,Jill Ortman Fouse,DEM,County Council At Large,,,121
16,13,50,8,20,Loretta Jean Garcia,DEM,County Council At Large,,,17
16,13,50,8,20,Paul S. Geller,DEM,County Council At Large,,,12
16,13,50,8,20,Evan Glass,DEM,County Council At Large,,Y,206
16,13,50,8,20,Richard Gottfried,DEM,County Council At Large,,,1
16,13,50,8,20,Neil H. Greenberger,DEM,County Council At Large,,,8
16,13,50,8,20,Seth Grimes,DEM,County Council At Large,,,59
16,13,50,8,20,Ashwani Jain,DEM,County Council At Large,,,29
16,13,50,8,20,Will Jawando,DEM,County Council At Large,,Y,284
16,13,50,8,20,David V. Lipscomb,DEM,County Council At Large,,,3
16,13,50,8,20,Melissa McKenna,DEM,County Council At Large,,,17
16,13,50,8,20,Danielle Meitiv,DEM,County Council At Large,,,74
16,13,50,8,20,Hans Riemer,DEM,County Council At Large,,Y,292
16,13,50,8,20,Michele Riley,DEM,County Council At Large,,,19
16,13,50,8,20,Graciela Rivera-Oven,DEM,County Council At Large,,,8
16,13,50,8,20,Darwin Romero,DEM,County Council At Large,,,1
16,13,50,8,20,Mohammad Siddique,DEM,County Council At Large,,,13
16,13,50,8,20,Jarrett Smith,DEM,County Council At Large,,,4
16,13,50,8,20,Steve Solomon,DEM,County Council At Large,,,5
16,13,50,8,20,Chris Wilhelm,DEM,County Council At Large,,,146
16,13,50,8,20,Kevin Harris,DEM,County Council         ,5,,69
